row_idx	col_idx	log2ratio
BTS-USD	Ode-usd	0.0
TRX-USD	Ode-usd	0.0
ETN-USD	Ode-usd	0.0
PAI-USD	Ode-usd	0.0
NEO-USD	Ode-usd	0.0
XMR-USD	Ode-usd	0.0
AOA-USD	Ode-usd	0.0
XVG-USD	Ode-usd	0.0
EOS-USD	Ode-usd	0.0
DGD-USD	Ode-usd	0.0
PAY-USD	Ode-usd	0.0
ZEC-USD	Ode-usd	0.0
NEXO-USD	Ode-usd	0.0
DOGE-USD	Ode-usd	0.0
REPO-USD	Ode-usd	0.0
PAX-USD	Ode-usd	0.0
POLY-USD	Ode-usd	0.0
ZIL-USD	Ode-usd	0.0
WTC-USD	Ode-usd	0.0
XEM-USD	Ode-usd	0.0
LRC-USD	Ode-usd	0.0
DCN-USD	Ode-usd	0.0
FCT-USD	Ode-usd	0.0
LRC-USD	Ode-usd	0.0
ADA-USD	Ode-usd	0.0
EURS-USD	Ode-usd	0.0
BTG-USD	Ode-usd	0.0
R-USD	Ode-usd	0.0
AE-USD	Ode-usd	0.0
IOST-USD	Ode-usd	0.0
ONT-USD	Ode-usd	0.0
FCT-USD	Ode-usd	0.0
LKY-USD	Ode-usd	0.0
ODE-USD	Ode-usd	0.0
SC-USD	Ode-usd	0.0
REP-USD	Ode-usd	0.0
STEEM-USD	Ode-usd	0.0
IOST-USD	Ode-usd	0.0
ZIL-USD	Ode-usd	0.0
MIOTA-USD	Ode-usd	0.0
XZC-USD	Ode-usd	0.0
POLY-USD	Ode-usd	0.0
TRX-USD	Ode-usd	0.0
MCO-USD	Ode-usd	0.0
RVN-USD	Ode-usd	0.0
DCR-USD	Ode-usd	0.0
DGB-USD	Ode-usd	0.0
USDT-USD	Ode-usd	0.0
ZRX-USD	Ode-usd	0.0
DAI-USD	Ode-usd	0.0
WAN-USD	Ode-usd	0.0
TUSD-USD	Ode-usd	0.0
ARDR-USD	Ode-usd	0.0
MIOTA-USD	Ode-usd	0.0
STEEM-USD	Ode-usd	0.0
BTC-USD	Ode-usd	0.0
BCH-USD	Ode-usd	0.0
WAX-USD	Ode-usd	0.0
BAT-USD	Ode-usd	0.0
EOS-USD	Ode-usd	0.0
BAT-USD	Ode-usd	0.0
KCS-USD	Ode-usd	0.0
MKR-USD	Ode-usd	0.0
ZRX-USD	Ode-usd	0.0
XIN-USD	Ode-usd	0.0
PAX-USD	Ode-usd	0.0
HOT-USD	Ode-usd	0.0
ODE-USD	Ode-usd	0.0
DAI-USD	Ode-usd	0.0
BCN-USD	Ode-usd	0.0
NANO-USD	Ode-usd	0.0
NEXO-USD	Ode-usd	0.0
THETA-USD	Ode-usd	0.0
INB-USD	Ode-usd	0.0
ETN-USD	Ode-usd	0.0
XTZ-USD	Ode-usd	0.0
POWR-USD	Ode-usd	0.0
XZC-USD	Ode-usd	0.0
CNX-USD	Ode-usd	0.0
CNX-USD	Ode-usd	0.0
BNB-USD	Ode-usd	0.0
VET-USD	Ode-usd	0.0
PAY-USD	Ode-usd	0.0
TUSD-USD	Ode-usd	0.0
SC-USD	Ode-usd	0.0
RDD-USD	Ode-usd	0.0
XRP-USD	Ode-usd	0.0
NPXS-USD	Ode-usd	0.0
QTUM-USD	Ode-usd	0.0
BTC-USD	Ode-usd	0.0
XLM-USD	Ode-usd	0.0
WTC-USD	Ode-usd	0.0
ONT-USD	Ode-usd	0.0
BNT-USD	Ode-usd	0.0
AION-USD	Ode-usd	0.0
OMG-USD	Ode-usd	0.0
AION-USD	Ode-usd	0.0
MANA-USD	Ode-usd	0.0
WAN-USD	Ode-usd	0.0
NANO-USD	Ode-usd	0.0
GXS-USD	Ode-usd	0.0
MANA-USD	Ode-usd	0.0
XVG-USD	Ode-usd	0.0
NEO-USD	Ode-usd	0.0
BNB-USD	Ode-usd	0.0
PPT-USD	Ode-usd	0.0
PIVX-USD	Ode-usd	0.0
BTM-USD	Ode-usd	0.0
BSV-USD	Ode-usd	0.0
BTS-USD	Ode-usd	0.0
ETH-USD	Ode-usd	0.0
R-USD	Ode-usd	0.0
XEM-USD	Ode-usd	0.0
ARK-USD	Ode-usd	0.0
HC-USD	Ode-usd	0.0
WAX-USD	Ode-usd	0.0
ICX-USD	Ode-usd	0.0
LINK-USD	Ode-usd	0.0
MONA-USD	Ode-usd	0.0
LSK-USD	Ode-usd	0.0
GNT-USD	Ode-usd	0.0
HT-USD	Ode-usd	0.0
DGD-USD	Ode-usd	0.0
WAVES-USD	Ode-usd	0.0
GUSD-USD	Ode-usd	0.0
REP-USD	Ode-usd	0.0
NPXS-USD	Ode-usd	0.0
HOT-USD	Ode-usd	0.0
BCD-USD	Ode-usd	0.0
VET-USD	Ode-usd	0.0
USDC-USD	Ode-usd	0.0
SNT-USD	Ode-usd	0.0
OMG-USD	Ode-usd	0.0
REPO-USD	Ode-usd	0.0
ARK-USD	Ode-usd	0.0
DOGE-USD	Ode-usd	0.0
AE-USD	Ode-usd	0.0
HT-USD	Ode-usd	0.0
EURS-USD	Ode-usd	0.0
PPP-USD	Ode-usd	0.0
BSV-USD	Ode-usd	0.0
BTM-USD	Ode-usd	0.0
POWR-USD	Ode-usd	0.0
MONA-USD	Ode-usd	0.0
LSK-USD	Ode-usd	0.0
KCS-USD	Ode-usd	0.0
XMR-USD	Ode-usd	0.0
RVN-USD	Ode-usd	0.0
ARDR-USD	Ode-usd	0.0
LKY-USD	Ode-usd	0.0
MCO-USD	Ode-usd	0.0
PPP-USD	Ode-usd	0.0
BNT-USD	Ode-usd	0.0
GXS-USD	Ode-usd	0.0
PIVX-USD	Ode-usd	0.0
ZEC-USD	Ode-usd	0.0
XIN-USD	Ode-usd	0.0
ETC-USD	Ode-usd	0.0
BCH-USD	Ode-usd	0.0
XRP-USD	Ode-usd	0.0
DCN-USD	Ode-usd	0.0
XTZ-USD	Ode-usd	0.0
RDD-USD	Ode-usd	0.0
KMD-USD	Ode-usd	0.0
STRAT-USD	Etn-usd	0.0
HC-USD	Etn-usd	0.0
BTG-USD	Etn-usd	0.0
DCR-USD	Etn-usd	0.0
PPT-USD	Etn-usd	0.0
DGB-USD	Etn-usd	0.0
KMD-USD	Etn-usd	0.0
LTC-USD	Etn-usd	0.0
DASH-USD	Etn-usd	0.0
XLM-USD	Etn-usd	0.0
ICX-USD	Etn-usd	0.0
GUSD-USD	Etn-usd	0.0
AOA-USD	Etn-usd	0.0
ADA-USD	Etn-usd	0.0
SNT-USD	Etn-usd	0.0
THETA-USD	Etn-usd	0.0
MAID-USD	Etn-usd	0.0
DASH-USD	Etn-usd	0.0
MKR-USD	Etn-usd	0.0
USDC-USD	Etn-usd	0.0
LINK-USD	Etn-usd	0.0
BCN-USD	Etn-usd	0.0
LTC-USD	Etn-usd	0.0
INB-USD	Etn-usd	0.0
QTUM-USD	Etn-usd	0.0
BCD-USD	Etn-usd	0.0
ETC-USD	Etn-usd	0.0
PAI-USD	Etn-usd	0.0
ETH-USD	Etn-usd	0.0
USDT-USD	Etn-usd	0.0
GNT-USD	Etn-usd	0.0
WAVES-USD	Etn-usd	0.0
STRAT-USD	Etn-usd	0.0
MAID-USD	Etn-usd	0.0
BTS-USD	Etn-usd	0.0
TRX-USD	Etn-usd	0.0
ETN-USD	Etn-usd	0.0
PAI-USD	Etn-usd	0.0
NEO-USD	Etn-usd	0.0
XMR-USD	Etn-usd	0.0
AOA-USD	Etn-usd	0.0
XVG-USD	Etn-usd	0.0
EOS-USD	Etn-usd	0.0
DGD-USD	Etn-usd	0.0
PAY-USD	Etn-usd	0.0
ZEC-USD	Etn-usd	0.0
NEXO-USD	Etn-usd	0.0
DOGE-USD	Etn-usd	0.0
REPO-USD	Etn-usd	0.0
PAX-USD	Etn-usd	0.0
POLY-USD	Etn-usd	0.0
ZIL-USD	Etn-usd	0.0
WTC-USD	Etn-usd	0.0
XEM-USD	Etn-usd	0.0
LRC-USD	Etn-usd	0.0
DCN-USD	Etn-usd	0.0
FCT-USD	Etn-usd	0.0
LRC-USD	Etn-usd	0.0
ADA-USD	Etn-usd	0.0
EURS-USD	Etn-usd	0.0
BTG-USD	Etn-usd	0.0
R-USD	Etn-usd	0.0
AE-USD	Etn-usd	0.0
IOST-USD	Etn-usd	0.0
ONT-USD	Etn-usd	0.0
FCT-USD	Etn-usd	0.0
LKY-USD	Etn-usd	0.0
ODE-USD	Etn-usd	0.0
SC-USD	Etn-usd	0.0
REP-USD	Etn-usd	0.0
STEEM-USD	Etn-usd	0.0
IOST-USD	Etn-usd	0.0
ZIL-USD	Etn-usd	0.0
MIOTA-USD	Etn-usd	0.0
XZC-USD	Etn-usd	0.0
POLY-USD	Etn-usd	0.0
TRX-USD	Etn-usd	0.0
MCO-USD	Etn-usd	0.0
RVN-USD	Etn-usd	0.0
DCR-USD	Etn-usd	0.0
DGB-USD	Etn-usd	0.0
USDT-USD	Etn-usd	0.0
ZRX-USD	Etn-usd	0.0
DAI-USD	Etn-usd	0.0
WAN-USD	Etn-usd	0.0
TUSD-USD	Etn-usd	0.0
ARDR-USD	Etn-usd	0.0
MIOTA-USD	Etn-usd	0.0
STEEM-USD	Etn-usd	0.0
BTC-USD	Etn-usd	0.0
BCH-USD	Etn-usd	0.0
WAX-USD	Etn-usd	0.0
BAT-USD	Etn-usd	0.0
EOS-USD	Etn-usd	0.0
BAT-USD	Etn-usd	0.0
KCS-USD	Etn-usd	0.0
MKR-USD	Etn-usd	0.0
ZRX-USD	Etn-usd	0.0
XIN-USD	Etn-usd	0.0
PAX-USD	Etn-usd	0.0
HOT-USD	Etn-usd	0.0
ODE-USD	Etn-usd	0.0
DAI-USD	Etn-usd	0.0
BCN-USD	Etn-usd	0.0
NANO-USD	Etn-usd	0.0
NEXO-USD	Etn-usd	0.0
THETA-USD	Etn-usd	0.0
INB-USD	Etn-usd	0.0
ETN-USD	Etn-usd	1.0
XTZ-USD	Etn-usd	0.0
POWR-USD	Etn-usd	0.0
XZC-USD	Etn-usd	0.0
CNX-USD	Etn-usd	0.0
CNX-USD	Etn-usd	0.0
BNB-USD	Etn-usd	0.0
VET-USD	Etn-usd	0.0
PAY-USD	Etn-usd	0.0
TUSD-USD	Etn-usd	0.0
SC-USD	Etn-usd	0.0
RDD-USD	Etn-usd	0.0
XRP-USD	Etn-usd	0.0
NPXS-USD	Etn-usd	0.0
QTUM-USD	Etn-usd	0.0
BTC-USD	Etn-usd	0.0
XLM-USD	Etn-usd	0.0
WTC-USD	Etn-usd	0.0
ONT-USD	Etn-usd	0.0
BNT-USD	Etn-usd	0.0
AION-USD	Etn-usd	0.0
OMG-USD	Etn-usd	0.0
AION-USD	Etn-usd	0.0
MANA-USD	Etn-usd	0.0
WAN-USD	Etn-usd	0.0
NANO-USD	Etn-usd	0.0
GXS-USD	Etn-usd	0.0
MANA-USD	Etn-usd	0.0
XVG-USD	Etn-usd	0.0
NEO-USD	Etn-usd	0.0
BNB-USD	Etn-usd	0.0
PPT-USD	Etn-usd	0.0
PIVX-USD	Etn-usd	0.0
BTM-USD	Etn-usd	0.0
BSV-USD	Etn-usd	0.0
BTS-USD	Etn-usd	0.0
ETH-USD	Etn-usd	0.0
R-USD	Etn-usd	0.0
XEM-USD	Etn-usd	0.0
ARK-USD	Etn-usd	0.0
HC-USD	Etn-usd	0.0
WAX-USD	Etn-usd	0.0
ICX-USD	Etn-usd	0.0
LINK-USD	Etn-usd	0.0
MONA-USD	Etn-usd	0.0
LSK-USD	Etn-usd	0.0
GNT-USD	Etn-usd	0.0
HT-USD	Etn-usd	0.0
DGD-USD	Etn-usd	0.0
WAVES-USD	Etn-usd	0.0
GUSD-USD	Etn-usd	0.0
REP-USD	Etn-usd	0.0
NPXS-USD	Etn-usd	0.0
HOT-USD	Etn-usd	0.0
BCD-USD	Etn-usd	0.0
VET-USD	Etn-usd	0.0
USDC-USD	Etn-usd	0.0
SNT-USD	Etn-usd	0.0
OMG-USD	Etn-usd	0.0
REPO-USD	Etn-usd	0.0
ARK-USD	Etn-usd	0.0
DOGE-USD	Etn-usd	0.0
AE-USD	Etn-usd	0.0
HT-USD	Etn-usd	0.0
EURS-USD	Etn-usd	0.0
PPP-USD	Etn-usd	0.0
BSV-USD	Etn-usd	0.0
BTM-USD	Etn-usd	0.0
POWR-USD	Etn-usd	0.0
MONA-USD	Etn-usd	0.0
LSK-USD	Etn-usd	0.0
KCS-USD	Etn-usd	0.0
XMR-USD	Etn-usd	0.0
RVN-USD	Etn-usd	0.0
ARDR-USD	Etn-usd	0.0
LKY-USD	Etn-usd	0.0
MCO-USD	Etn-usd	0.0
PPP-USD	Etn-usd	0.0
BNT-USD	Etn-usd	0.0
GXS-USD	Etn-usd	0.0
PIVX-USD	Etn-usd	0.0
ZEC-USD	Etn-usd	0.0
XIN-USD	Etn-usd	0.0
ETC-USD	Etn-usd	0.0
BCH-USD	Etn-usd	0.0
XRP-USD	Etn-usd	0.0
DCN-USD	Etn-usd	0.0
XTZ-USD	Etn-usd	0.0
RDD-USD	Etn-usd	0.0
KMD-USD	Etn-usd	0.0
STRAT-USD	Fct-usd	0.0
HC-USD	Fct-usd	0.0
BTG-USD	Fct-usd	0.0
DCR-USD	Fct-usd	0.0
PPT-USD	Fct-usd	0.0
DGB-USD	Fct-usd	0.0
KMD-USD	Fct-usd	0.0
LTC-USD	Fct-usd	0.0
DASH-USD	Fct-usd	0.0
XLM-USD	Fct-usd	0.0
ICX-USD	Fct-usd	0.0
GUSD-USD	Fct-usd	0.0
AOA-USD	Fct-usd	0.0
ADA-USD	Fct-usd	0.0
SNT-USD	Fct-usd	0.0
THETA-USD	Fct-usd	0.0
MAID-USD	Fct-usd	0.0
DASH-USD	Fct-usd	0.0
MKR-USD	Fct-usd	0.0
USDC-USD	Fct-usd	0.0
LINK-USD	Fct-usd	0.0
BCN-USD	Fct-usd	0.0
LTC-USD	Fct-usd	0.0
INB-USD	Fct-usd	0.0
QTUM-USD	Fct-usd	0.0
BCD-USD	Fct-usd	0.0
ETC-USD	Fct-usd	0.0
PAI-USD	Fct-usd	0.0
ETH-USD	Fct-usd	0.0
USDT-USD	Fct-usd	0.0
GNT-USD	Fct-usd	0.0
WAVES-USD	Fct-usd	0.0
STRAT-USD	Fct-usd	0.0
MAID-USD	Fct-usd	0.0
BTS-USD	Fct-usd	0.0
TRX-USD	Fct-usd	0.0
ETN-USD	Fct-usd	0.0
PAI-USD	Fct-usd	0.0
NEO-USD	Fct-usd	0.0
XMR-USD	Fct-usd	0.0
AOA-USD	Fct-usd	0.0
XVG-USD	Fct-usd	0.0
EOS-USD	Fct-usd	0.0
DGD-USD	Fct-usd	0.0
PAY-USD	Fct-usd	0.0
ZEC-USD	Fct-usd	0.0
NEXO-USD	Fct-usd	0.0
DOGE-USD	Fct-usd	0.0
REPO-USD	Fct-usd	0.0
PAX-USD	Fct-usd	0.0
POLY-USD	Fct-usd	0.0
ZIL-USD	Fct-usd	0.0
WTC-USD	Fct-usd	0.0
XEM-USD	Fct-usd	0.0
LRC-USD	Fct-usd	0.0
DCN-USD	Fct-usd	0.0
FCT-USD	Fct-usd	0.0
LRC-USD	Fct-usd	0.0
ADA-USD	Fct-usd	0.0
EURS-USD	Fct-usd	0.0
BTG-USD	Fct-usd	0.0
R-USD	Fct-usd	0.0
AE-USD	Fct-usd	0.0
IOST-USD	Fct-usd	0.0
ONT-USD	Fct-usd	0.0
FCT-USD	Fct-usd	0.0
LKY-USD	Fct-usd	0.0
ODE-USD	Fct-usd	0.0
SC-USD	Fct-usd	0.0
REP-USD	Fct-usd	0.0
STEEM-USD	Fct-usd	0.0
IOST-USD	Fct-usd	0.0
ZIL-USD	Fct-usd	0.0
MIOTA-USD	Fct-usd	0.0
XZC-USD	Fct-usd	0.0
POLY-USD	Fct-usd	0.0
TRX-USD	Fct-usd	0.0
MCO-USD	Fct-usd	0.0
RVN-USD	Fct-usd	0.0
DCR-USD	Fct-usd	0.0
DGB-USD	Fct-usd	0.0
USDT-USD	Fct-usd	0.0
ZRX-USD	Fct-usd	0.0
DAI-USD	Fct-usd	0.0
WAN-USD	Fct-usd	0.0
TUSD-USD	Fct-usd	0.0
ARDR-USD	Fct-usd	0.0
MIOTA-USD	Fct-usd	0.0
STEEM-USD	Fct-usd	0.0
BTC-USD	Fct-usd	0.0
BCH-USD	Fct-usd	0.0
WAX-USD	Fct-usd	0.0
BAT-USD	Fct-usd	0.0
EOS-USD	Fct-usd	0.0
BAT-USD	Fct-usd	0.0
KCS-USD	Fct-usd	0.0
MKR-USD	Fct-usd	0.0
ZRX-USD	Fct-usd	0.0
XIN-USD	Fct-usd	0.0
PAX-USD	Fct-usd	0.0
HOT-USD	Fct-usd	0.0
ODE-USD	Fct-usd	0.0
DAI-USD	Fct-usd	0.0
BCN-USD	Fct-usd	0.0
NANO-USD	Fct-usd	0.0
NEXO-USD	Fct-usd	0.0
THETA-USD	Fct-usd	0.0
INB-USD	Fct-usd	0.0
ETN-USD	Fct-usd	0.0
XTZ-USD	Fct-usd	0.0
POWR-USD	Fct-usd	0.0
XZC-USD	Fct-usd	0.0
CNX-USD	Fct-usd	0.0
CNX-USD	Fct-usd	0.0
BNB-USD	Fct-usd	0.0
VET-USD	Fct-usd	0.0
PAY-USD	Fct-usd	0.0
TUSD-USD	Fct-usd	0.0
SC-USD	Fct-usd	0.0
RDD-USD	Fct-usd	0.0
XRP-USD	Fct-usd	0.0
NPXS-USD	Fct-usd	0.0
QTUM-USD	Fct-usd	0.0
BTC-USD	Fct-usd	0.0
XLM-USD	Fct-usd	0.0
WTC-USD	Fct-usd	0.0
ONT-USD	Fct-usd	0.0
BNT-USD	Fct-usd	0.0
AION-USD	Fct-usd	0.0
OMG-USD	Fct-usd	0.0
AION-USD	Fct-usd	0.0
MANA-USD	Fct-usd	0.0
WAN-USD	Fct-usd	0.0
NANO-USD	Fct-usd	0.0
GXS-USD	Fct-usd	0.0
MANA-USD	Fct-usd	0.0
XVG-USD	Fct-usd	0.0
NEO-USD	Fct-usd	0.0
BNB-USD	Fct-usd	0.0
PPT-USD	Fct-usd	0.0
PIVX-USD	Fct-usd	0.0
BTM-USD	Fct-usd	0.0
BSV-USD	Fct-usd	0.0
BTS-USD	Fct-usd	0.0
ETH-USD	Fct-usd	0.0
R-USD	Fct-usd	0.0
XEM-USD	Fct-usd	0.0
ARK-USD	Fct-usd	0.0
HC-USD	Fct-usd	0.0
WAX-USD	Fct-usd	0.0
ICX-USD	Fct-usd	0.0
LINK-USD	Fct-usd	0.0
MONA-USD	Fct-usd	0.0
LSK-USD	Fct-usd	0.0
GNT-USD	Fct-usd	0.0
HT-USD	Fct-usd	0.0
DGD-USD	Fct-usd	0.0
WAVES-USD	Fct-usd	0.0
GUSD-USD	Fct-usd	0.0
REP-USD	Fct-usd	0.0
NPXS-USD	Fct-usd	0.0
HOT-USD	Fct-usd	0.0
BCD-USD	Fct-usd	0.0
VET-USD	Fct-usd	0.0
USDC-USD	Fct-usd	0.0
SNT-USD	Fct-usd	0.0
OMG-USD	Fct-usd	0.0
REPO-USD	Fct-usd	0.0
ARK-USD	Fct-usd	0.0
DOGE-USD	Fct-usd	0.0
AE-USD	Fct-usd	0.0
HT-USD	Fct-usd	0.0
EURS-USD	Fct-usd	0.0
PPP-USD	Fct-usd	0.0
BSV-USD	Fct-usd	0.0
BTM-USD	Fct-usd	0.0
POWR-USD	Fct-usd	0.0
MONA-USD	Fct-usd	0.0
LSK-USD	Fct-usd	0.0
KCS-USD	Fct-usd	0.0
XMR-USD	Fct-usd	0.0
RVN-USD	Fct-usd	0.0
ARDR-USD	Fct-usd	0.0
LKY-USD	Fct-usd	0.0
MCO-USD	Fct-usd	0.0
PPP-USD	Fct-usd	0.0
BNT-USD	Fct-usd	0.0
GXS-USD	Fct-usd	0.0
PIVX-USD	Fct-usd	0.0
ZEC-USD	Fct-usd	0.0
XIN-USD	Fct-usd	0.0
ETC-USD	Fct-usd	0.0
BCH-USD	Fct-usd	0.0
XRP-USD	Fct-usd	0.0
DCN-USD	Fct-usd	0.0
XTZ-USD	Fct-usd	0.0
RDD-USD	Fct-usd	0.0
KMD-USD	Fct-usd	0.0
STRAT-USD	Repo-usd	0.0
HC-USD	Repo-usd	0.0
BTG-USD	Repo-usd	0.0
DCR-USD	Repo-usd	0.0
PPT-USD	Repo-usd	0.0
DGB-USD	Repo-usd	0.0
KMD-USD	Repo-usd	0.0
LTC-USD	Repo-usd	0.0
DASH-USD	Repo-usd	0.0
XLM-USD	Repo-usd	0.03615769984752777
ICX-USD	Repo-usd	0.0
GUSD-USD	Repo-usd	0.0
AOA-USD	Repo-usd	0.0
ADA-USD	Repo-usd	0.0
SNT-USD	Repo-usd	0.0
THETA-USD	Repo-usd	0.0
MAID-USD	Repo-usd	0.0
DASH-USD	Repo-usd	0.0
MKR-USD	Repo-usd	0.0
USDC-USD	Repo-usd	0.0
LINK-USD	Repo-usd	0.0
BCN-USD	Repo-usd	0.0
LTC-USD	Repo-usd	0.0
INB-USD	Repo-usd	0.0
QTUM-USD	Repo-usd	0.0
BCD-USD	Repo-usd	0.0
ETC-USD	Repo-usd	0.0
PAI-USD	Repo-usd	0.0
ETH-USD	Repo-usd	0.0
USDT-USD	Repo-usd	0.0
GNT-USD	Repo-usd	0.0
WAVES-USD	Repo-usd	0.0
STRAT-USD	Repo-usd	0.0
MAID-USD	Repo-usd	0.0
BTS-USD	Repo-usd	0.0
TRX-USD	Repo-usd	0.0
ETN-USD	Repo-usd	0.0
PAI-USD	Repo-usd	0.0
NEO-USD	Repo-usd	0.0
XMR-USD	Repo-usd	0.0
AOA-USD	Repo-usd	0.0
XVG-USD	Repo-usd	0.0
EOS-USD	Repo-usd	0.0
DGD-USD	Repo-usd	0.0
PAY-USD	Repo-usd	0.0
ZEC-USD	Repo-usd	0.0
NEXO-USD	Repo-usd	0.0
DOGE-USD	Repo-usd	0.0
REPO-USD	Repo-usd	0.0
PAX-USD	Repo-usd	0.0
POLY-USD	Repo-usd	0.0
ZIL-USD	Repo-usd	0.0
WTC-USD	Repo-usd	0.0
XEM-USD	Repo-usd	0.0
LRC-USD	Repo-usd	0.0
DCN-USD	Repo-usd	0.0
FCT-USD	Repo-usd	0.0
LRC-USD	Repo-usd	0.0
ADA-USD	Repo-usd	0.0
EURS-USD	Repo-usd	0.0
BTG-USD	Repo-usd	0.0
R-USD	Repo-usd	0.0
AE-USD	Repo-usd	0.0
IOST-USD	Repo-usd	0.0
ONT-USD	Repo-usd	0.0
FCT-USD	Repo-usd	0.0
LKY-USD	Repo-usd	0.0
ODE-USD	Repo-usd	0.0
SC-USD	Repo-usd	0.0
REP-USD	Repo-usd	0.0
STEEM-USD	Repo-usd	0.0
IOST-USD	Repo-usd	0.0
ZIL-USD	Repo-usd	0.0
MIOTA-USD	Repo-usd	0.0
XZC-USD	Repo-usd	0.0
POLY-USD	Repo-usd	0.0
TRX-USD	Repo-usd	0.0
MCO-USD	Repo-usd	0.0
RVN-USD	Repo-usd	0.0
DCR-USD	Repo-usd	0.0
DGB-USD	Repo-usd	0.0
USDT-USD	Repo-usd	0.0
ZRX-USD	Repo-usd	0.0
DAI-USD	Repo-usd	0.0
WAN-USD	Repo-usd	0.0
TUSD-USD	Repo-usd	0.0
ARDR-USD	Repo-usd	0.0
MIOTA-USD	Repo-usd	0.0
STEEM-USD	Repo-usd	0.0
BTC-USD	Repo-usd	0.0
BCH-USD	Repo-usd	0.0
WAX-USD	Repo-usd	0.0
BAT-USD	Repo-usd	0.0
EOS-USD	Repo-usd	0.0
BAT-USD	Repo-usd	0.0
KCS-USD	Repo-usd	0.0
MKR-USD	Repo-usd	0.0
ZRX-USD	Repo-usd	0.0
XIN-USD	Repo-usd	0.0
PAX-USD	Repo-usd	0.0
HOT-USD	Repo-usd	0.0
ODE-USD	Repo-usd	0.0
DAI-USD	Repo-usd	0.0
BCN-USD	Repo-usd	0.0
NANO-USD	Repo-usd	0.0
NEXO-USD	Repo-usd	0.0
THETA-USD	Repo-usd	0.0
INB-USD	Repo-usd	0.0
ETN-USD	Repo-usd	0.0
XTZ-USD	Repo-usd	0.0
POWR-USD	Repo-usd	0.0
XZC-USD	Repo-usd	0.0
CNX-USD	Repo-usd	0.0
CNX-USD	Repo-usd	0.0
BNB-USD	Repo-usd	0.0
VET-USD	Repo-usd	0.0
PAY-USD	Repo-usd	0.0
TUSD-USD	Repo-usd	0.0
SC-USD	Repo-usd	0.0
RDD-USD	Repo-usd	0.0
XRP-USD	Repo-usd	0.0
NPXS-USD	Repo-usd	0.0
QTUM-USD	Repo-usd	0.0
BTC-USD	Repo-usd	0.0
XLM-USD	Repo-usd	0.0
WTC-USD	Repo-usd	0.0
ONT-USD	Repo-usd	0.0
BNT-USD	Repo-usd	0.0
AION-USD	Repo-usd	0.0
OMG-USD	Repo-usd	0.0
AION-USD	Repo-usd	0.0
MANA-USD	Repo-usd	0.0
WAN-USD	Repo-usd	0.0
NANO-USD	Repo-usd	0.0
GXS-USD	Repo-usd	0.0
MANA-USD	Repo-usd	0.0
XVG-USD	Repo-usd	0.0
NEO-USD	Repo-usd	0.0
BNB-USD	Repo-usd	0.0
PPT-USD	Repo-usd	0.0
PIVX-USD	Repo-usd	0.0
BTM-USD	Repo-usd	0.0
BSV-USD	Repo-usd	0.0
BTS-USD	Repo-usd	0.0
ETH-USD	Repo-usd	0.0
R-USD	Repo-usd	0.0
XEM-USD	Repo-usd	0.0
ARK-USD	Repo-usd	0.0
HC-USD	Repo-usd	0.0
WAX-USD	Repo-usd	0.0
ICX-USD	Repo-usd	0.0
LINK-USD	Repo-usd	0.0
MONA-USD	Repo-usd	0.0
LSK-USD	Repo-usd	0.0
GNT-USD	Repo-usd	0.0
HT-USD	Repo-usd	0.0
DGD-USD	Repo-usd	0.0
WAVES-USD	Repo-usd	0.0
GUSD-USD	Repo-usd	0.0
REP-USD	Repo-usd	0.0
NPXS-USD	Repo-usd	0.0
HOT-USD	Repo-usd	0.0
BCD-USD	Repo-usd	0.0
VET-USD	Repo-usd	0.0
USDC-USD	Repo-usd	0.0
SNT-USD	Repo-usd	0.0
OMG-USD	Repo-usd	0.0
REPO-USD	Repo-usd	1.0
ARK-USD	Repo-usd	0.0
DOGE-USD	Repo-usd	0.0
AE-USD	Repo-usd	0.0
HT-USD	Repo-usd	0.0
EURS-USD	Repo-usd	0.0
PPP-USD	Repo-usd	0.0
BSV-USD	Repo-usd	0.0
BTM-USD	Repo-usd	0.0
POWR-USD	Repo-usd	0.0
MONA-USD	Repo-usd	0.0
LSK-USD	Repo-usd	0.0
KCS-USD	Repo-usd	0.0
XMR-USD	Repo-usd	0.0
RVN-USD	Repo-usd	0.0
ARDR-USD	Repo-usd	0.0
LKY-USD	Repo-usd	0.0
MCO-USD	Repo-usd	0.0
PPP-USD	Repo-usd	0.0
BNT-USD	Repo-usd	0.0
GXS-USD	Repo-usd	0.0
PIVX-USD	Repo-usd	0.0
ZEC-USD	Repo-usd	0.0
XIN-USD	Repo-usd	0.0
ETC-USD	Repo-usd	0.0
BCH-USD	Repo-usd	0.0
XRP-USD	Repo-usd	0.0
DCN-USD	Repo-usd	0.0
XTZ-USD	Repo-usd	0.0
RDD-USD	Repo-usd	0.0
KMD-USD	Repo-usd	0.0
STRAT-USD	Ppp-usd	0.0
HC-USD	Ppp-usd	0.0
BTG-USD	Ppp-usd	0.0
DCR-USD	Ppp-usd	0.0
PPT-USD	Ppp-usd	0.0
DGB-USD	Ppp-usd	0.0
KMD-USD	Ppp-usd	0.0
LTC-USD	Ppp-usd	0.0
DASH-USD	Ppp-usd	0.0
XLM-USD	Ppp-usd	0.0
ICX-USD	Ppp-usd	0.0
GUSD-USD	Ppp-usd	0.0
AOA-USD	Ppp-usd	0.0
ADA-USD	Ppp-usd	0.0
